event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PER4138,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Concepcion,Matahuasi,Matahuasi,-11.8938,-75.3439,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Matahuasi (Junin), heavy transportation drivers blocked La Oroya-Ayacucho highway near Matahuasi bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4142,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Acolla,Tingopaccha,-11.6387,-75.5968,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Tingopaccha (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4143,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Acolla,Yanamarca,-11.6886,-75.5671,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Yanamarca (Junin), heavy transportation drivers blocked the Jauja-Tarma highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4144,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Ataura,Ataura,-11.8029,-75.4385,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Ataura (Junin), heavy transportation drivers blocked La Oroya-Ayacucho highway near Negro bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4145,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,"San Lorenzo","San Lorenzo",-11.8463,-75.3826,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in San Lorenzo (Junin), for the second consecutive day, heavy transportation drivers blocked the La Oroya-Ayaucho highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4146,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Jauja,Yauyos,Jauja,-11.7773,-75.5009,1,"El Comercio (Peru); SUTRAN Peru",Other-National,"On 29 March 2022, in Jauja (Junin), for the second consecutive day, heavy transportation drivers blocked the highway towards Tarma as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4155,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,"San Martin","San Martin",Tarapoto,Tarapoto,-6.4878,-76.3653,1,"SUTRAN Peru; El Comercio (Peru)",Other-National,"On 29 March 2022, in Tarapoto (San Martin), heavy transportation drivers blocked the Fernando Belaunde Terry highway in Pucayacu bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104518
PER4141,"29 March 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)","Farmers (Peru); Labor Group (Peru)",5,,,0,50,,604,"South America",Peru,Junin,Huancayo,Huayucachi,Huayucachi,-12.1383,-75.2231,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Huayucachi (Junin), heavy transportation drivers and farmers blocked a highway with tires, tree trunks, rocks and animal bones as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104519
PER4127,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Arequipa (Arequipa), for the second consecutive day, heavy transportation drivers blocked the South Pan-American highway with their cars as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=no report",1649104519
PER4135,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Huancavelica,Huancavelica,Huancavelica,"Pueblo Libre",-12.8073,-74.936,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Pueblo Libre (Huancavelica), parents of students of the 170 School staged a demonstration outside the regional government offices to demand the new school infrastructure to be implemented.",0,"crowd size=no report",1649104519
PER4151,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Piura,Piura,Piura,-5.1945,-80.6328,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Piura (Piura), for the second consecutive day, more than 30 heavy transportation drivers blocked the highway towards Canchaque a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=more than 30",1649104519
PER4152,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Sullana,Marcavelica,Marcavelica,-4.8816,-80.7032,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Marcavelica (Piura), more than 50 heavy transportation drivers blocked the Sullana-Talara highway near Peroles bridge as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=more than 50",1649104519
PER4153,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Sullana,Sullana,Sullana,-4.9039,-80.6853,1,"Diario Correo (Peru)",National,"On 29 March 2022, in Sullana (Piura), for the second consecutive day, more than 100 heavy transportation drivers blocked the Sullana-Talara highway as a demonstration to complain about the increase in fuel prices, to demand the elimination of foreign transportation workers in the country, the elimination of the selective consumption tax for fuels specifically for transportation workers, and to complain about food prices increases. The event was part of nationwide demonstrations called by heavy transportation drivers.",0,"crowd size=more than 100",1649104519
PER4149,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Piura,Ayabaca,Suyo,"La Tina",-4.4053,-79.9393,2,"Diario Correo (Peru)",National,"On 29 March 2022, near Latina (Piura), more than 50 locals blocked the Sullana Norte highway, near the International La Tina bridge, as a demonstration to complain about the increase in fuel prices, and overall food prices increases. The event was part of nationwide demonstrations.",0,"crowd size=more than 50",1649104519
PER4150,"29 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Piura,Morropon,"La Matanza","La Matanza",-5.212,-80.0894,2,"Diario Correo (Peru)",National,"On 29 March 2022, around La Matanza (Piura), more than 20 locals blocked the Interoceanica Olmos-Piura highway as a demonstration to complain about the increase in fuel prices and overall food prices increase. The event was part of nationwide demonstrations.",0,"crowd size=more than 20",1649104519
